Object ID,X,Y,Distance (cm),Yaw (degrees),Predicted X,Predicted Y,Predicted Distance (cm),Predicted Yaw (degrees)
3,497.1470947265625,244.8169403076172,15.61708921903216,15.522840747322963,497.2354477210256,244.55382662347745,15.579321552674454,15.529819313066332
3,497.63665771484375,245.228515625,15.65746516988811,15.561526033418867,497.2270431493213,244.57885529215113,15.582914198989814,15.529155477544514
3,497.06903076171875,243.26504516601562,15.746390765012027,15.51667078732461,497.2660077029054,244.64065418062202,15.59000585427949,15.532234724146267
3,497.8724365234375,244.6522979736328,15.43714104731435,15.580152097194203,497.24727028674465,244.50979948044292,15.6048819567106,15.530754205870522
3,497.68231201171875,244.34246826171875,15.688722310302769,15.565132896820348,497.3067391762299,244.5233546384888,15.588925615792684,15.535453176428295
3,497.333740234375,244.4793243408203,15.674074843568476,15.537591196026991,497.34246551290073,244.50614783601264,15.59841876857107,15.538276457514755
3,496.1853942871094,243.55859375,15.566643038168282,15.44680490410418,497.3416355214618,244.50359625312544,15.605615546801944,15.5382112720692
3,497.7093811035156,244.50631713867188,15.501824667769785,15.567271398478093,497.23164816426265,244.4137029637518,15.601908289959095,15.529516248448736
3,496.3770751953125,243.68243408203125,15.373418287270344,15.461964414993583,497.2770924728328,244.42251287991462,15.59238784320761,15.533107704149339
3,496.8748779296875,244.6010284423828,15.604837634720848,15.50132388444892,497.1914783995348,244.35211294201247,15.571558381284724,15.52634020431953
3,497.230712890625,243.96090698242188,15.581720348907828,15.529449286481437,497.16136180454413,244.37579100956293,15.57472406767114,15.523960528843798
3,497.0615234375,243.83580017089844,15.506008129814983,15.516077409720932,497.1679588211963,244.3363251988535,15.575389588377877,15.524482646485804
3,497.234619140625,243.87124633789062,15.415146524221782,15.529757996203704,497.15783416362706,244.288712794624,15.568789682545743,15.523683098994386
3,497.5181884765625,245.16510009765625,15.528729335514535,15.55216592239041,497.16513832857265,244.2490013305011,15.554174389098566,15.524260973117414
3,497.79339599609375,243.77145385742188,15.396621247977041,15.573908426478306,497.19872219635255,244.33614515424586,15.5517539303618,15.526915429239654
3,497.9317626953125,243.74032592773438,15.536130961455651,15.584838217003613,497.255290495152,244.2824289386969,15.536996946054565,15.531385634435235
3,497.24822998046875,245.129150390625,15.578032316538225,15.530833649419986,497.3196398604088,244.23086143207803,15.536914569337164,15.53647030718128
3,496.5873107910156,242.46714782714844,15.630281178855055,15.478588813395175,497.31284700115145,244.31631109916856,15.54082589183135,15.535934120551552
3,496.93304443359375,243.86056518554688,15.816046948820405,15.505921922741553,497.24383042577404,244.14040958720324,15.549335319029508,15.530479152682812
3,497.36651611328125,244.030517578125,15.46239105774568,15.540181230249917,497.2142669325177,244.11378941033124,15.574706242002526,15.528143148100789
3,497.17840576171875,243.0283660888672,15.652194508887371,15.525315381295716,497.2287496239582,244.1058681837901,15.564022268863766,15.529288269725923
3,497.45111083984375,244.31761169433594,15.566928531680022,15.546865822115905,497.22396066799087,244.00337088108535,15.572409646316153,15.528910349023993
3,497.4488525390625,243.93414306640625,15.50250570577369,15.546687379051729,497.24556831036443,244.0332630139264,15.571888255714068,15.53061836200084
