Object ID,Raw X,Raw Y,Raw Distance,Raw Yaw (degrees),Filtered X,Filtered Y,Filtered Distance,Filtered Yaw (degrees)
3,490.54864501953125,262.95306396484375,16.727115777137353,15.000025851969896,490.4114556423852,262.50404703524987,16.57403215985651,14.989118994165423
3,490.0988464355469,261.8282470703125,16.42615640556222,14.964292655204348,490.38171871597683,262.43976161631616,16.55996549026764,14.986757390608888
3,490.57196044921875,262.3232421875,16.728987661187602,15.0018777664886,490.3998154460074,262.42867771474175,16.576043711088026,14.988195715184641
3,491.0650939941406,261.8713684082031,16.348107331317202,15.041039208422584,490.4631000159885,262.3756637104427,16.55436128074763,14.993222448355656
3,490.73126220703125,261.2965393066406,16.453208952857036,15.014530041147246,490.48860892348745,262.27301208573243,16.544739173449702,14.995249331457378
3,489.90771484375,261.9952087402344,16.438152437377486,14.949105043745597,490.43335141947813,262.24658606416824,16.53460011849753,14.990859859689317
3,489.9007568359375,262.0052795410156,16.529703189302765,14.948552109128242,490.38268840127586,262.2236317999819,16.534134298489974,14.986835338218363
3,490.7060546875,261.47894287109375,16.689758479083537,15.012528076010751,490.4134485940215,262.1527933237276,16.54893803652597,14.989279357896123
3,490.4661865234375,262.99920654296875,16.813375459607823,14.99347602262236,490.41846528544215,262.23330831516444,16.574092625763242,14.989678565300752
3,490.48956298828125,261.3797607421875,16.52202597437737,14.995332898775422,490.42522844887714,262.1521146688852,16.56913978961279,14.990216433331335
3,490.90704345703125,261.78326416015625,16.6405683067301,15.028489432605472,490.47106106393295,262.1170277930228,16.575934421730185,14.993857149400942
3,491.27667236328125,261.9901123046875,16.41070126568888,15.057836972398022,490.5476947759236,262.10495496709785,16.560216630654484,14.999943225071354
3,490.54156494140625,263.53680419921875,16.769084405643333,14.999463484143353,490.54711167589346,262.24115951357976,16.580085161452867,14.99989758975301
3,491.385986328125,263.0486145019531,16.590465724411224,15.066514658094134,490.6269095617317,262.31796860634506,16.58107261169431,15.006234533180995
3,489.92767333984375,261.70269775390625,16.54376370622689,14.950691077233403,490.56039477068424,262.2594410145149,16.577523604972843,15.000950966267897
3,490.3355712890625,262.49810791015625,16.684768687958854,14.983100194554781,490.5390084545374,262.2821441843402,16.58772528512382,14.999252913001538
3,490.6906433105469,262.1236267089844,16.65084527107663,15.011304095792893,490.5534327083836,262.2670652218657,16.593729568862486,15.000399280824242
3,490.676025390625,262.13446044921875,16.238042726557115,15.010143119419238,490.5650943277162,262.2544512032145,16.559894885741542,15.001326162710303
3,490.7955322265625,263.89544677734375,16.437065531678687,15.019634155330527,490.58701471486347,262.41055077916076,16.54821075302038,15.003067709079774
3,491.1058349609375,265.338623046875,16.48147006086548,15.044273946934895,490.636367450289,262.6890834251569,16.541862049886756,15.006987449240523
3,490.1640625,261.9881591796875,16.578111523515506,14.969474332127016,490.59143947874554,262.622408060998,16.545310278237235,15.003419016902155
3,490.54052734375,262.4104309082031,16.803750305225012,14.999381067920265,490.58659646587665,262.6022437508784,16.56989436563902,15.003034907320323
3,490.3436279296875,261.80889892578125,16.725135199369895,14.983740228016517,490.5634841028299,262.52677688629376,16.584661637834614,15.001199502457064
3,490.205322265625,262.05572509765625,16.758415834323387,14.972752455966074,490.52941398601223,262.48196812165463,16.601189992218004,14.99849347937926
